Report generated on: 05-24-2024 10:09:34
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NIC-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.2","-0.2","-0.2","-0.2","-0.2","-0.1","-0.1","","","","","","","","","","","","-0.436","-0.367","-0.412","-0.377","0.587","0.663","-0.161","-0.05","0.038","0.012","0.016","-0.196","-0.018","-0.198","-0.001","-0.003","0.008","-0.00998355426342906","-0.0070676604882726","-0.011942157604575343",""
"INTL.55-1-NIC-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0.9","1","0.138","0.2","0.2","0.2","0.2","0","0.172","0","0.2","0.2","0.2","0.2","0.2","0.2",""
"INTL.57-1-NIC-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NIC-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-NIC-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.9","1","0.138","0.2","0.2","0.2","0.2","0","0.172","0","0.2","0.2","0.2","0.2","0.2","0.2",""
"INTL.56-1-NIC-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","-0.082","","","","-0.1","-0.5","-0.4","-0.38637608","-0.490559992","-0.394004287","-0.379577603","-0.436","-0.367","-0.412","-0.377","-0.313","-0.337","-0.299","-0.25","-0.162","-0.188","-0.184","-0.196","-0.19","-0.198","-0.201","-0.203","-0.192","-0.20998355426342907","-0.2070676604882726","-0.21194215760457535",""
"","Niger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NER-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","6.747508767123287","20.3562","20.4775","20.4552","14.3854","13.3738","13.34567","12.3939","11.3995","9.874867759562841","8.412987017704927","8.407233066403538","6.416819604156794",""
"INTL.55-1-NER-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","6.712328767123288","20","20","20","14","13","12.95637","12","11","9.497267759562842","8","8","6",""
"INTL.57-1-NER-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","6.712328767123288","20","20","20","14","13","12.95637","12","11","9.497267759562842","8","8","6",""
"INTL.58-1-NER-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-NER-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-NER-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03518","0.3562","0.4775","0.4552","0.3854","0.3738","0.3893","0.3939","0.3995","0.3776","0.4129870177049266","0.4072330664035391","0.41681960415679453",""
"","Nigeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NGA-TBPD.A","        Total petroleum and other liquids (Mb/d)","2053.8465753424657","2255.1013698630136","1783.0602739726028","2067.0491803278687","2084.9424657534246","1896.978082191781","2301.909589041096","2054.8333333333335","1433.1972602739727","1294.9808219178083","1241.150684931507","1387.9234972677596","1494.7917808219179","1467.0246575342467","1340.695890410959","1450.0546448087432","1715.9506849315069","1810.0004383561643","1891.8003534246575","1942.5660865825214","2022.8109589041096","2012.7254794520547","2038.513698630137","2254.092896174863","2382.3265753424657","2183.1704794520547","2058.7506630136986","2160.1065573770493","2222.7123287671234","2115.7753424657535","2285.7617452054797","2485.7258032786885","2549.0265753424655","2423.0365041095893","2305.446915068493","2168.7249907103824","2211.658887671233","2461.650497260274","2527.378884931507","2510.8542896174863","2361.2597082191783","2405.4324821917808","2234.3197931506847","1937.5029267759562","2019.1982643836027","1977.4909307460136","2009.6627801142438","1854.0507592204372","1601.0476958663057","1369.9204416957666","1517.0965719430665",""
"INTL.55-1-NGA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","2053.8465753424657","2255.1013698630136","1783.0602739726028","2067.0491803278687","2084.9424657534246","1896.978082191781","2301.909589041096","2054.8333333333335","1433.1972602739727","1294.9808219178083","1241.150684931507","1387.9234972677596","1494.7917808219179","1467.0246575342467","1340.695890410959","1450.0546448087432","1715.9506849315069","1810.0004383561643","1891.8003534246575","1942.5660865825214","2022.8109589041096","2012.7254794520547","2038.513698630137","2254.092896174863","2382.3265753424657","2183.1704794520547","2058.7506630136986","2160.1065573770493","2222.7123287671234","2115.7753424657535","2285.7617452054797","2482.9918032786886","2545.604575342466","2420.649504109589","2302.334915068493","2165.4398907103823","2208.311287671233","2458.027397260274","2523.750684931507","2507.1092896174864","2357.317808219178","2402.178082191781","2231.068493150685","1934.3497267759562","2015.9141643836028","1974.1678307460138","2006.2924801142437","1850.8648592204372","1597.5633041094713","1366.4845205478987","1513.5797670088548",""
"INTL.57-1-NGA-TBPD.A","                Crude oil including lease condensate (Mb/d)","2053.8465753424657","2255.1013698630136","1783.0602739726028","2067.0491803278687","2084.9424657534246","1896.978082191781","2301.909589041096","2054.8333333333335","1433.1972602739727","1294.9808219178083","1241.150684931507","1387.9234972677596","1494.7917808219179","1467.0246575342467","1340.695890410959","1450.0546448087432","1715.9506849315069","1809.6986301369864","1891.7780821917809","1882.3934426229507","1909.5013698630137","1899.9638356164382","1932.017808219178","2145.8934426229507","2281.80602739726","2114.633493150685","1945.9013698630138","2038.795081967213","2082.27397260274","1965.7753424657535","2210.7617452054797","2392.9918032786886","2469.104575342466","2325.5149150684933","2207.0639150684933","2165.4398907103823","2208.311287671233","2408.027397260274","2473.750684931507","2457.1092896174864","2307.317808219178","2347.178082191781","2171.1616438356164","1871.204918032787","1945.8999178082192","1909.6352280063288","1945.6431650456302","1774.6299895153143","1522.5633041094713","1291.4845205478987","1441.6747474678548",""
"INTL.58-1-NGA-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","30","50","60","60","70","74.91256830601093","113.30958904109589","112.76164383561644","106.4958904109589","108.19945355191257","100.52054794520548","68.53698630136986","112.84929315068493","121.31147540983606","140.43835616438355","150","75","90","76.5","95.1345890410959","95.271","0","0","50","50","50","50","50","44.90684931506849","48.1448087431694","50.01424657538356","54.53260273968493","50.649315068613696","66.23486970512295","65","65","61.905019541",""
"INTL.59-1-NGA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","5","15","15","20","10","10","10","10","10","10",""
"INTL.56-1-NGA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","6.9","5.5","5.3","6.2","7.3","6.6","6.4","4.13511077","5.259889116","5.459965979","3.591634704","2.734","3.422","2.387","3.112","3.2851","3.3476","3.6231","3.6282","3.745","3.9419","3.2544","3.2513","3.1532","3.2841","3.3231","3.3703","3.1859","3.484391756834547","3.435921147867962","3.516804934211781",""
"","Niue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NIU-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-NIU-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.57-1-NIU-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NIU-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-NIU-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-NIU-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","North Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-PRK-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0.6","0.6","0.4","0.5","0.6","0.7","0.9","","","","","","","","","","","","0.141","0.121","0.093","0.118","0.118","0.07787","0.1163","0.1104","0.1093","0.1155","0.1068","0.1062","0.103","0.1073","0.1086","0.1109","0.1049","0.11471389448318925","0.1131322794341985","0.11579552248446576",""
"INTL.55-1-PRK-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.57-1-PRK-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-PRK-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-PRK-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-PRK-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0.9","0.7","0.6","0.3","0.3","0.8","0.6","0.668872641","0.140113677","0.141380833","0.138470336","0.141","0.121","0.093","0.118","0.118","0.07787","0.1163","0.1104","0.1093","0.1155","0.1068","0.1062","0.103","0.1073","0.1086","0.1109","0.1049","0.11471389448318925","0.1131322794341985","0.11579552248446576",""
"","North Macedonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
